t 0	162.114	291
i	163.468	346
i	164.539	350
h 0	164.568	246
t 0	164.578	246
h 0	164.946	192
h 0	165.478	304
t 0	165.488	304
i	166.198	354
i	166.736	355
i	167.379	356
i	167.919	357
h 0	167.986	287
t 0	167.996	287
t 0	168.352	189
i	168.475	358
t 0	168.929	118
i	169.02	359
t 0	169.037	287
t 0	170.441	214
t 0	170.76	81
t 0	171.343	198
i	171.867	370
i	172.721	372
i	173.458	373
i	174.297	375
t 0	174.497	127
h 0	174.835	260
t 0	174.845	260
i	175.305	378
t 0	175.641	274
t 0	175.758	354
h 0	175.867	356
t 0	175.877	356
t 0	176.006	322
i	177.215	380
h 0	177.93	323
t 0	177.94	323
i	178.029	381
h 0	178.096	298
t 0	178.106	298
h 0	178.503	341
t 0	178.513	341
t 0	178.754	262
t 0	179.325	296
i	179.407	384
t 0	181.339	225
t 0	181.804	82
i	182.52	391
h 0	182.652	373
t 0	182.662	373
t 0	183.025	260
i	183.874	394
t 0	184.565	70
i	184.585	395
h 0	184.657	201
t 0	184.667	201
i	185.165	397
i	185.999	398
t 0	186.097	380
h 0	186.208	315
t 0	186.217	315
t 1	186.24	228
i	186.613	399
t 0	186.925	255
t 0	187.067	323
i	187.565	401
h 0	187.738	397
t 0	187.748	397
i	188.23	402
h 0	188.419	35
i	189.057	403
h 0	190.671	355
t 0	190.681	355
h 0	190.898	398
t 0	190.908	398
i	190.95	411
t 0	191.299	201
i	191.697	412
i	192.577	413
t 0	193.087	62
i	193.465	414
t 0	193.585	341
t 0	193.628	93
h 0	193.719	412
t 0	193.729	412
h 0	194.259	401
t 0	194.269	401
i	194.668	417
h 0	194.839	183
i	195.158	418
i	196.659	423
i	197.34	424
h 0	199.703	403
t 0	199.713	403
h 0	199.738	381
t 0	199.748	381
h 0	200.949	302
t 0	200.959	302
i	201.038	433
t 0	201.572	35
t 0	201.652	283
i	202.797	435
h 0	202.918	236
t 0	202.928	236
i	203.748	436
t 0	203.819	401
t 0	203.9	346
i	204.685	438
h 0	205.227	328
i	205.478	439
i	206.853	444
t 0	206.912	394
i	207.399	445
h 0	207.633	273
t 0	208.356	236
h 0	208.731	271
t 0	208.741	271
i	209.203	448
h 0	209.606	375
t 0	209.616	375
t 0	209.81	372
i	210.007	450
t 0	210.373	291
i	210.664	451
t 0	211.003	375
h 0	211.057	448
t 0	211.067	448
t 0	211.074	381
i	211.633	453
t 0	211.888	436
t 0	212.542	414
h 0	212.889	319
t 0	212.899	319
t 0	213.03	413
i	213.261	459
h 0	214.068	395
t 0	214.078	395
i	214.265	461
i	214.803	462
t 0	214.849	319
t 0	214.966	398
i	215.561	463
i	216.444	464
i	217.002	465
i	217.491	466
h 0	218.331	132
i	219.355	470
t 0	219.488	403
i	220.218	471
t 0	220.386	433
t 0	220.77	271
h 0	220.919	399
t 0	220.929	399
i	221.032	473
i	221.885	474
t 0	222.22	373
h 0	222.94	445
t 0	222.95	445
t 0	223.266	423
t 0	223.503	470
i	224.119	479
i	225.482	483
i	226.358	484
t 0	226.836	302
h 0	228.729	344
i	228.978	488
i	229.964	491
t 1	230.162	278
h 0	230.278	331
i	230.474	492
t 0	230.692	453
i	231.333	495
t 0	232.307	192
h 0	232.705	350
t 0	232.715	350
h 0	233.478	391
t 0	233.488	391
i	233.662	501
i	234.535	502
i	235.639	504
h 0	235.924	384
t 0	235.934	384
t 0	236.28	464
t 1	236.968	132
i	237.003	506
i	237.956	507
t 0	238.086	356
t 0	238.325	412
h 0	238.55	107
i	238.867	509
t 0	239.001	395
i	239.767	511
t 0	241.019	384
i	241.284	515
i	242	516
t 0	242.686	298
t 0	242.688	439
h 0	242.875	242
t 0	242.885	242
h 0	243.772	501
t 0	243.782	501
t 0	243.811	471
i	244.175	520
h 0	244.598	514
h 0	244.983	419
i	245.081	521
t 0	245.642	507
t 0	245.767	506
t 0	246.01	242
t 0	246.109	438
i	246.16	523
t 0	246.602	435
i	247.053	524
t 0	247.059	107
t 0	247.212	474
t 0	247.225	183
h 0	247.304	486
t 0	247.522	484
h 0	247.781	488
t 0	247.791	488
i	247.922	525
i	248.757	526
h 0	249.041	521
t 0	249.051	521
i	250.233	529
i	250.795	530
h 0	250.805	424
t 0	250.815	424
i	251.291	531
h 0	252.009	530
t 0	252.019	530
h 0	252.221	526
t 0	252.231	526
i	252.501	533
t 0	252.549	315
t 0	253.395	533
t 0	253.577	402
i	253.832	535
t 0	254.03	350
i	254.711	536
h 0	255.882	268
i	255.974	538
t 0	256.34	502
t 0	256.47	538
i	257.278	541
i	258.02	542
h 0	258.065	483
t 0	258.075	483
t 0	258.47	461
t 0	258.717	424
t 0	258.755	523
h 0	258.971	411
t 0	258.981	411
i	259.802	545
t 0	259.935	463
t 0	260.805	521
i	260.901	547
i	261.473	548
i	262.278	552
h 0	262.732	459
t 0	262.742	459
i	263.081	554
i	263.741	555
h 0	264.13	542
t 0	264.14	542
i	264.409	556
t 0	264.889	399
h 0	265.161	524
t 0	265.171	524
t 0	265.214	524
t 0	265.289	535
h 0	265.317	450
t 0	265.327	450
h 0	265.382	541
t 0	265.392	541
i	266.135	560
i	266.639	561
h 0	267.242	516
t 0	267.252	516
i	267.612	563
t 0	267.629	479
h 0	267.857	418
t 0	267.867	418
i	268.669	567
h 0	269.171	397
t 0	269.181	397
i	269.522	568
h 0	269.64	545
t 0	269.65	545
i	270.183	569
t 0	270.462	525
i	270.801	570
h 0	270.886	489
t 0	271.466	273
i	271.716	571
t 0	272.616	547
i	272.711	573
i	273.24	574
h 0	273.941	496
i	274.706	579
t 0	275.346	536
i	275.864	581
i	276.935	584
t 0	277.436	526
t 0	277.765	397
t 1	277.858	448
t 0	277.875	451
i	278.483	587
i	279.337	588
i	279.893	589
t 0	280.498	488
h 0	280.716	250
t 0	281.026	483
i	281.684	592
i	282.733	594
i	283.391	595
t 0	284.251	594
h 0	284.551	473
t 0	284.561	473
t 0	284.628	520
i	284.829	599
h 0	285.317	328
t 0	285.327	328
i	285.832	601
t 0	285.842	571
i	286.561	602
t 0	286.823	581
i	287.204	604
i	288.145	605
i	289.282	608
t 0	290.597	268
i	290.831	611
i	291.817	613
i	292.861	615
t 0	294.185	529
i	294.372	617
t 0	294.455	450
h 0	294.828	511
t 0	294.839	511
t 0	294.905	568
i	294.954	618
t 0	295.43	516
i	295.855	619
i	296.581	620
i	297.641	622
t 0	297.875	605
h 0	298.536	601
t 0	298.546	601
i	298.553	624
i	299.357	625
i	300.223	627
i	301.168	628
h 0	301.616	570
t 0	301.626	570
i	301.845	629
t 0	301.874	511
i	302.477	631
h 0	303.366	344
t 0	303.376	344
i	303.539	633
t 0	303.957	445
i	304.113	634
h 0	304.203	587
t 0	304.213	587
t 0	304.57	588
i	305.072	636
h 0	305.545	619
t 0	305.555	619
i	305.594	637
t 0	305.708	411
h 0	305.71	613
t 0	305.72	613
t 0	305.851	542
h 0	306.439	558
i	306.489	639
i	307.013	640
t 0	307.5	473
i	307.611	641
h 0	307.927	560
t 0	307.937	560
i	308.28	642
h 0	308.796	557
t 0	308.919	608
t 0	309.084	613
h 0	309.135	574
t 0	309.145	574
t 0	309.359	418
i	309.676	646
h 0	309.904	599
t 0	309.914	599
i	310.173	647
t 0	310.355	628
i	311.089	648
h 0	311.547	554
t 0	311.557	554
i	311.571	649
h 0	312.135	579
t 0	312.145	579
i	312.315	650
t 0	312.446	619
t 0	312.534	587
t 0	312.827	633
i	313.068	652
i	313.556	653
h 0	314.549	600
h 0	314.582	620
t 0	314.592	620
i	315.079	659
i	315.789	660
i	316.511	661
i	317.257	663
i	318.188	664
i	318.813	665
i	319.558	667
h 0	320.154	636
t 0	320.164	636
i	320.175	668
i	320.992	670
h 0	321.027	514
t 0	321.037	514
t 1	321.782	459
i	322.432	674
i	323.686	677
h 0	323.721	486
t 0	323.731	486
t 0	323.795	622
h 0	324.038	552
t 0	324.048	552
h 0	324.178	671
i	324.291	678
t 0	325.075	648
i	325.204	679
i	325.931	680
h 1	326.591	419
t 1	326.602	419
i	326.806	681
i	327.551	682
t 0	327.886	541
h 0	328.688	639
t 0	328.698	639
i	328.786	685
t 0	329.036	556
h 0	329.405	625
t 0	329.415	625
i	329.509	686
h 0	329.592	548
t 0	329.602	548
t 0	329.61	664
t 0	330.078	555
i	330.464	687
t 0	330.759	545
h 0	330.847	530
t 0	330.857	530
i	331.517	689
i	332.238	690
h 0	332.576	562
i	332.901	691
i	333.388	692
t 0	333.644	615
t 0	334.143	625
i	334.851	695
h 0	335.807	685
t 0	335.817	685
i	336.205	699
t 0	336.326	569
i	337.352	701
h 0	337.384	699
t 0	337.394	699
t 0	337.774	687
i	338.852	705
h 0	339.649	705
t 0	339.659	705
i	339.703	706
t 0	339.802	679
h 0	339.85	617
t 0	339.86	617
t 0	339.915	624
h 0	340.172	362
h 0	340.31	695
t 0	340.32	695
i	340.41	707
i	342.099	711
h 0	342.108	665
t 0	342.118	665
t 0	342.996	530
t 0	343.976	677
h 0	344.325	609
t 0	344.435	701
h 0	344.956	660
t 0	344.966	660
i	345.335	718
i	346.316	720
h 0	346.508	503
t 0	346.619	560
i	347.648	722
h 0	347.837	567
t 0	347.847	567
t 0	347.924	620
t 0	347.959	570
t 0	348.153	681
i	348.516	723
h 0	348.747	637
t 0	348.757	637
h 0	348.882	645
i	349.389	724
h 0	349.743	686
t 0	349.753	686
h 0	349.931	458
t 0	350.31	595
i	350.398	726
t 0	350.822	695
h 1	351.048	327
i	351.331	728
t 1	352.117	486
i	352.187	732
h 0	353.319	690
t 0	353.329	690
t 0	353.422	362
i	353.478	737
i	354.978	742
t 0	355.891	689
h 0	355.957	739
i	357.634	747
h 0	357.99	716
t 0	358.214	685
i	358.454	750
i	359.35	751
i	360.197	752
t 0	360.215	720
t 1	360.954	599
i	361.109	754
t 0	361.111	722
i	361.617	755
i	362.336	757
i	362.943	758
i	364.481	763
h 0	364.599	631
t 0	364.609	631
t 0	365.424	706
i	366.14	766
t 0	366.939	705
i	367.041	767
t 0	367.483	747
i	367.731	768
i	368.481	770
t 0	370.127	554
t 0	370.385	660
i	370.716	775
t 0	371	723
t 0	371.267	724
i	372.613	777
h 0	372.942	707
t 0	372.952	707
h 0	373.154	751
t 0	373.164	751
i	373.471	779
i	374.102	780
t 0	374.517	763
i	374.937	782
t 0	375.002	574
h 0	375.261	634
t 0	375.271	634
i	375.741	783
t 0	375.762	726
h 0	375.905	767
t 0	375.915	767
h 0	376.691	711
t 0	376.701	711
t 0	377.01	751
i	377.043	786
h 0	377.464	786
t 0	377.474	786
i	377.654	787
t 0	377.843	728
t 0	378.162	711
i	378.701	789
h 0	379.646	647
t 0	379.656	647
i	379.664	791
t 0	380.496	458
t 0	380.669	639
i	381.322	796
t 0	381.404	686
i	382.281	799
t 0	383.597	767
h 0	383.903	777
t 0	383.913	777
t 0	384.466	690
i	384.587	805
i	385.466	806
t 0	385.937	567
i	386.435	808
t 0	386.652	752
t 0	386.718	718
i	387.069	809
t 0	387.687	631
i	387.992	810
i	389.068	812
t 0	389.397	775
h 0	389.525	779
t 0	389.535	779
t 0	389.56	777
i	390.034	814
h 0	390.64	791
t 0	390.65	791
i	390.747	816
h 0	390.796	649
t 0	390.806	649
t 1	390.866	503
t 0	392.203	786
i	392.728	819
h 0	392.732	780
t 0	392.742	780
t 0	393.017	634
i	393.972	824
i	395.112	826
t 0	395.931	707
i	396.06	828
i	398.942	834
t 0	399.37	617
t 0	399.859	742
t 0	400.847	810
t 0	401.105	636
i	401.235	839
i	402.07	841
h 0	402.071	789
t 0	402.081	789
h 0	403.02	826
t 0	403.03	826
i	403.289	843
h 0	403.292	809
t 0	403.302	809
h 0	403.644	692
t 0	403.654	692
i	404.289	846
h 0	404.379	783
t 0	404.389	783
h 0	404.606	792
i	404.909	847
i	405.645	848
t 0	406.083	806
i	406.495	849
i	407.19	850
i	408.038	851
h 0	408.077	816
t 0	408.087	816
t 0	408.387	562
i	408.736	852
t 0	409.455	637
i	410.288	856
t 0	410.547	783
t 0	410.691	834
i	410.83	857
h 0	411.152	766
t 0	411.162	766
i	411.73	858
t 0	412.289	843
i	412.757	862
h 0	413.669	787
t 0	413.679	787
i	414.242	865
h 0	414.306	671
t 0	414.316	671
h 0	414.497	768
t 0	414.508	768
h 0	414.568	721
h 0	414.602	566
i	415.016	866
i	415.917	867
h 0	416.116	848
t 0	416.126	848
h 0	416.13	799
t 0	416.14	799
i	416.903	870
h 0	417.456	856
t 0	417.466	856
i	418.16	874
t 0	418.304	799
h 0	418.657	586
h 0	420.138	699
t 0	420.148	699
i	420.208	877
h 0	420.381	876
i	420.701	878
t 0	422.007	647
t 0	422.043	796
h 0	422.728	858
t 0	422.738	858
i	422.806	881
i	423.941	884
t 0	424.242	779
h 0	424.836	737
t 0	424.846	737
h 0	425.051	609
t 0	425.061	609
i	425.289	890
t 0	425.715	609
i	425.843	892
h 0	426.036	867
t 0	426.046	867
i	426.464	893
t 0	426.577	754
t 0	427.287	768
t 0	428.377	699
i	428.622	896
t 0	428.712	858
i	429.287	897
h 0	429.652	857
t 0	429.662	857
t 0	429.728	846
i	431.16	901
t 0	431.618	789
t 0	431.677	884
i	431.838	902
h 0	432.157	847
t 0	432.167	847
t 0	432.385	849
t 0	432.65	867
h 0	432.719	645
t 0	432.729	645
i	432.775	903
i	433.329	905
h 0	434.051	805
t 0	434.061	805
t 0	434.399	851
i	434.549	907
i	435.142	908
h 0	435.405	824
t 0	435.415	824
i	436.159	910
i	439.072	913
t 0	439.379	645
t 0	439.707	671
i	439.974	914
h 0	440.089	874
t 0	440.099	874
h 0	440.113	808
t 0	440.123	808
i	441.001	916
i	442.076	919
t 0	442.786	566
h 0	442.934	896
t 0	442.944	896
i	443.028	920
t 0	443.135	903
t 0	443.462	826
i	443.51	921
t 1	444.325	586
i	444.51	924
i	445.002	925
t 0	446.067	896
t 0	446.909	913
t 0	446.938	881
h 0	446.99	790
i	447.4	930
t 0	447.577	808
t 0	447.647	780
h 0	447.813	852
t 0	447.823	852
h 0	447.903	910
t 0	447.913	910
h 0	447.926	914
t 0	447.936	914
i	447.991	931
t 1	448.059	766
h 0	448.067	800
t 0	448.375	692
i	448.875	933
i	449.5	934
h 0	449.578	850
t 0	449.588	850
i	450.647	936
h 0	450.71	909
t 0	450.932	920
t 0	451.382	874
i	451.946	939
i	452.524	940
h 0	453.163	893
t 0	453.173	893
i	453.458	942
i	454.111	943
h 0	454.219	943
h 0	454.226	919
t 0	454.229	943
t 0	454.236	919
t 0	454.754	848
i	454.816	944
t 0	455.964	866
t 0	456.406	914
i	456.644	949
h 0	456.858	818
i	457.389	951
t 0	458.328	907
t 0	458.443	856
i	458.613	953
i	459.74	956
t 0	459.881	809
i	460.313	957
t 0	462.384	916
i	462.494	962
h 0	462.828	870
t 0	462.838	870
i	463.385	963
i	464.087	965
i	464.96	966
h 1	465.226	597
t 0	465.543	850
h 0	465.877	715
t 0	466.216	852
h 0	466.729	924
t 0	466.739	924
i	467.013	972
i	468.144	976
i	468.766	977
h 0	469.105	892
t 0	469.115	892
t 0	469.156	737
i	470.325	981
i	471.17	983
i	472.64	986
i	473.571	987
i	474.069	988
h 0	474.368	952
t 0	474.37	936
t 1	474.505	791
h 0	474.758	877
t 0	474.768	877
i	474.971	990
h 0	475.025	934
t 0	475.035	934
t 0	475.317	939
i	476.168	992
t 0	476.227	870
t 0	476.792	942
i	477.591	996
h 0	477.657	890
t 0	477.667	890
i	479.115	1000
h 0	480.23	917
i	480.872	1004
t 0	481.317	847
i	481.489	1005
t 0	481.851	963
i	482.207	1007
h 0	482.704	1000
t 0	482.714	1000
i	482.888	1008
t 0	482.986	949
i	483.656	1010
h 0	483.674	1004
t 0	483.684	1004
h 0	483.974	862
t 0	483.984	862
t 0	484.114	956
t 0	484.813	992
t 0	485.01	987
h 0	486.157	902
t 0	486.167	902
h 0	486.317	816
t 0	486.327	816
i	486.469	1016
t 0	486.691	966
i	487.327	1018
t 0	488.068	816
t 0	488.45	721
h 0	488.739	951
t 0	488.749	951
h 0	489.366	944
t 0	489.376	944
h 0	489.49	792
t 0	489.5	792
i	489.981	1026
i	490.682	1027
i	491.717	1029
h 0	492.328	972
t 0	492.338	972
t 0	492.727	930
h 0	493.026	1026
t 0	493.036	1026
i	493.735	1032
t 0	494.157	902
i	494.471	1033
t 0	494.61	897
i	495.898	1037
i	496.624	1038
i	497.437	1039
i	498.057	1040
i	498.944	1041
i	499.449	1042
i	500.067	1043
h 0	501.308	965
t 0	501.318	965
i	501.409	1045
i	501.972	1046
h 0	502.467	1046
h 0	502.469	1010
t 0	502.477	1046
t 0	502.479	1010
t 0	502.649	953
t 0	502.846	893
t 1	503.387	877
i	503.727	1049
i	504.383	1050
h 0	504.498	1037
t 0	504.508	1037
h 0	504.59	969
h 0	504.846	1033
t 0	504.856	1033
t 0	505.342	792
i	505.529	1052
t 0	505.599	1026
i	506.959	1056
h 0	507.232	1049
t 0	507.242	1049
h 0	507.682	925
t 0	507.692	925
i	507.778	1057
t 0	507.813	1000
t 0	509.379	1004
i	510.11	1062
h 0	510.494	813
t 0	510.562	1045
t 0	510.723	944
h 0	511.036	961
i	511.62	1066
h 0	511.7	905
t 0	511.71	905
t 0	512.458	951
i	512.665	1068
t 0	512.677	983
h 0	513.418	1005
t 0	513.428	1005
h 0	513.475	948
i	513.665	1070
t 0	514.242	1052
h 0	514.32	1038
t 0	514.33	1038
i	515.451	1073
i	517.126	1075
t 0	517.338	800
i	517.715	1077
t 0	518.13	1041
t 0	518.919	924
i	519.701	1080
h 0	519.702	1032
t 0	519.712	1032
h 0	520.048	1039
t 0	520.058	1039
i	521.013	1085
t 0	521.086	965
h 0	521.174	1018
t 0	521.184	1018
i	521.69	1086
t 0	521.728	790
t 0	522.25	943
t 0	523.17	1018
i	523.94	1089
h 0	524.327	995
i	524.605	1090
h 0	524.983	1029
t 0	524.993	1029
h 0	525.369	1040
t 0	525.379	1040
h 0	525.417	1057
t 0	525.427	1057
i	525.616	1093
h 0	526.223	921
t 0	526.233	921
h 0	526.332	1047
h 0	526.8	1027
t 0	526.81	1027
i	527.188	1099
t 0	527.38	1029
t 0	528.414	1062
i	529.347	1103
i	529.904	1104
t 0	530.443	1039
i	530.729	1106
t 0	531.348	910
t 0	531.994	818
h 0	532.388	1016
t 0	532.398	1016
t 0	532.406	1049
i	532.409	1110
h 0	532.607	864
h 1	532.835	909
t 1	532.845	909
i	533.22	1111
i	534.076	1113
t 0	534.561	1068
t 0	535.36	1073
i	535.584	1118
h 0	535.651	833
h 0	535.655	1093
t 0	535.665	1093
h 0	535.722	957
t 0	535.732	957
h 0	535.761	1069
h 0	536.045	1008
t 0	536.055	1008
i	536.749	1120
i	537.519	1121
h 0	537.527	1071
h 0	538.578	1107
i	538.659	1123
h 0	538.918	988
t 0	538.928	988
i	539.588	1124
t 0	539.745	1057
i	540.839	1128
t 0	542.188	972
t 0	543.537	1033
i	543.621	1135
t 0	544.312	1008
t 0	544.94	1089
i	545.719	1138
i	546.549	1139
t 0	547.362	1027
i	547.368	1140
h 0	547.709	1135
t 0	547.719	1135
t 0	547.879	1038
i	548.206	1141
t 0	548.678	905
i	549.006	1142
i	549.516	1143
h 0	549.9	1141
t 0	549.91	1141
i	550.608	1146
h 0	550.918	1110
t 0	550.928	1110
h 0	551.28	1118
t 0	551.29	1118
t 0	551.475	1124
i	551.748	1148
t 0	553.558	813
i	553.614	1153
h 0	553.955	1122
i	554.576	1156
h 0	555.35	1139
t 0	555.36	1139
t 0	555.795	1093
h 0	556.245	1111
t 0	556.255	1111
t 0	556.438	1066
i	557.043	1164
t 0	557.275	1120
t 0	557.379	1010
i	557.537	1165
t 0	557.984	909
t 0	558.454	925
i	558.506	1167
t 0	558.569	1005
t 0	559.053	1085
h 0	559.607	1042
t 0	559.617	1042
i	559.763	1169
t 0	560.479	921
i	560.756	1171
i	561.424	1172
h 0	561.99	1151
i	562.591	1174
i	563.603	1177
i	564.477	1178
i	565.034	1179
