t 0	112.724	97
h 0	112.838	227
h 0	113.404	91
t 0	113.414	91
h 0	113.465	116
t 0	113.475	116
i	113.507	240
h 0	113.639	6
t 0	113.649	6
t 0	113.754	82
i	113.961	242
h 0	115.629	152
t 0	115.639	152
h 0	115.726	232
h 0	116.815	147
t 0	116.825	147
h 0	117.75	29
t 0	117.76	29
i	118.234	250
i	118.461	251
i	120.189	256
h 0	120.708	52
t 0	120.718	52
t 0	120.918	70
i	121.305	258
i	121.434	259
h 0	121.519	183
t 0	121.529	183
h 0	121.991	105
t 0	122.001	105
h 0	122.441	36
t 0	122.451	36
t 0	122.518	56
i	123.175	263
i	123.411	264
i	123.891	265
t 0	124.299	265
h 0	124.517	111
t 0	124.527	111
h 0	124.559	129
i	125.12	268
i	125.359	269
h 0	125.808	61
i	126.127	272
h 0	126.219	144
t 0	126.229	144
i	126.531	273
h 0	126.773	157
h 0	127.178	163
t 0	127.188	163
h 1	127.708	69
t 1	127.718	69
h 0	128.281	190
t 0	128.291	190
i	128.43	276
i	128.652	277
i	129.498	279
h 0	129.861	11
t 0	129.871	11
i	129.968	281
h 0	130.113	250
t 0	130.123	250
i	130.177	282
i	131.036	284
i	132.978	288
i	133.179	289
h 0	133.775	243
h 0	133.926	95
t 0	133.936	95
h 0	134.128	215
h 0	134.523	162
t 0	134.533	162
h 0	134.66	124
t 0	134.67	124
h 0	135.189	187
t 0	135.199	187
t 0	135.245	93
h 0	136.768	263
t 0	136.778	263
i	136.815	294
h 0	136.935	71
t 0	136.945	71
i	137.15	295
h 0	138.074	132
t 0	138.084	132
h 0	139.106	195
t 0	139.116	195
i	139.592	299
h 0	140.599	258
t 0	140.609	258
h 0	140.74	67
t 0	141.066	166
t 0	141.535	140
h 0	141.905	18
t 0	141.915	18
t 0	142.074	176
h 0	143.759	148
t 0	143.769	148
i	144.562	307
i	144.905	308
h 0	146.437	272
t 0	146.447	272
i	146.47	311
i	146.855	312
h 0	147.825	224
h 0	149.245	202
t 0	149.255	202
h 0	149.999	39
t 0	150.009	39
h 0	150.072	110
t 0	150.082	110
h 1	150.679	112
t 1	150.689	112
i	150.719	320
h 0	150.98	2
h 0	153.328	74
t 0	153.338	74
i	155.688	327
i	156.12	328
i	156.447	329
i	157.486	331
h 1	158.279	80
t 1	158.289	80
h 0	158.816	149
t 0	158.826	149
t 0	158.94	242
i	159.444	335
t 1	159.717	62
h 0	160.1	207
t 0	160.11	207
i	160.993	340
h 0	161.318	256
t 0	161.328	256
h 0	161.521	178
t 0	161.531	178
i	162.362	344
i	162.691	345
h 0	163.229	329
t 0	163.239	329
i	163.968	349
i	164.822	351
t 0	164.956	192
i	164.985	352
i	165.256	353
h 0	165.47	264
h 0	165.479	352
t 0	165.48	264
t 0	165.489	352
h 1	166.304	107
t 1	166.314	107
h 0	167.456	104
t 0	167.466	104
i	169.555	362
h 0	169.82	299
t 0	169.83	299
i	169.897	363
i	170.308	367
h 0	170.702	251
t 0	170.712	251
h 0	172.726	254
i	174.545	376
i	174.759	377
h 0	174.879	6
t 0	174.889	6
h 0	175.809	240
t 0	175.819	240
h 0	176.098	259
t 0	176.108	259
h 0	176.133	235
t 0	176.143	235
h 0	177.715	268
t 0	177.725	268
i	178.448	382
i	178.727	383
h 0	179.41	348
i	179.812	385
h 0	179.917	91
t 0	179.927	91
i	180.038	386
h 0	180.388	227
t 0	180.398	227
i	180.502	387
h 0	180.752	51
h 0	180.752	147
t 0	180.762	51
t 0	180.762	147
i	181.929	390
i	183.008	393
h 0	185.456	232
t 0	185.466	232
h 1	187.791	142
t 0	188.429	35
h 0	188.486	362
t 0	188.496	362
i	189.232	404
h 0	189.284	320
t 0	189.294	320
i	189.615	405
h 0	189.687	29
t 0	189.697	29
i	189.859	406
i	190.068	407
i	190.321	408
h 0	191.552	129
t 0	191.562	129
h 0	191.619	61
h 0	191.627	294
t 0	191.629	61
t 0	191.637	294
h 0	192.193	335
t 0	192.203	335
i	193.851	415
i	194.077	416
h 1	194.506	157
t 1	194.516	157
h 0	194.815	11
t 0	194.825	11
t 0	194.849	183
h 0	195.145	243
t 0	195.155	243
h 0	195.371	407
t 0	195.381	407
i	195.59	419
i	197.727	425
i	198.181	426
i	198.409	427
h 0	198.537	69
t 0	198.547	69
i	198.907	429
h 0	199.163	64
i	199.167	430
h 0	199.718	342
h 0	199.776	144
t 0	199.786	144
h 0	200.828	376
t 0	200.838	376
h 0	202.896	327
t 0	202.906	327
h 0	203.535	124
t 0	203.545	124
i	203.913	437
t 0	205.237	328
h 0	205.414	250
t 0	205.424	250
h 0	205.652	187
t 0	205.662	187
i	205.699	441
h 0	205.936	162
t 0	205.945	162
h 0	205.982	90
i	206.139	443
h 0	206.483	95
t 0	206.493	95
h 0	206.72	258
t 0	206.73	258
h 0	206.777	67
t 0	206.787	67
h 0	207.243	60
i	207.581	446
t 0	207.643	273
h 0	208.162	71
t 0	208.172	71
h 0	208.353	307
t 0	208.363	307
i	209.417	449
h 0	209.538	18
t 0	209.548	18
h 0	209.957	205
i	211.856	454
i	212.389	456
i	212.753	458
h 0	212.885	405
t 0	212.895	405
h 1	213.424	112
t 1	213.434	112
i	213.507	460
h 0	214.21	5
h 0	214.348	110
t 0	214.358	110
h 0	214.363	415
t 0	214.373	415
h 0	214.587	195
t 0	214.597	195
h 0	215.759	425
t 0	215.769	425
h 0	215.974	202
t 0	215.984	202
h 0	216.724	272
t 0	216.734	272
i	217.659	467
i	218.098	468
t 0	218.341	132
i	218.398	469
h 0	219.22	2
t 0	219.23	2
h 1	219.869	74
t 1	219.879	74
i	220.449	472
i	222.025	475
i	222.324	476
h 0	224.246	351
t 0	224.256	351
i	224.288	480
i	224.475	481
i	224.775	482
i	227.803	486
i	228.253	487
t 0	228.739	344
i	229.418	489
h 1	230.085	207
t 1	230.095	207
t 0	230.288	331
h 0	230.458	83
i	230.781	493
i	231.768	496
h 0	231.933	256
t 0	231.943	256
i	231.975	497
i	232.426	498
i	232.589	499
i	233.021	500
h 0	234.014	386
t 0	234.024	386
h 0	234.553	352
t 0	234.563	352
i	234.912	503
i	236.056	505
h 0	236.118	6
t 0	236.128	6
h 0	236.158	254
t 0	236.168	254
h 0	236.729	121
i	238.383	508
t 0	238.56	107
h 1	238.746	104
t 1	238.756	104
i	239.089	510
t 1	239.892	51
i	240.119	512
i	240.293	513
t 0	240.394	29
h 0	240.647	348
t 0	240.657	348
i	240.769	514
h 0	241.779	251
t 0	241.789	251
h 0	242.568	383
t 0	242.578	383
i	243.134	518
i	243.398	519
h 0	243.926	518
t 0	243.936	518
t 0	244.608	514
h 0	244.764	377
t 0	244.774	377
t 0	244.993	419
i	245.236	522
h 0	245.407	259
t 0	245.417	259
h 0	246.386	100
t 0	247.314	486
h 0	247.937	227
t 0	247.947	227
i	249.142	527
i	249.473	528
h 0	249.701	519
t 0	249.711	519
i	251.541	532
h 0	252.036	528
t 0	252.046	528
i	252.901	534
i	255.014	537
h 0	255.186	232
t 0	255.196	232
h 0	255.672	142
t 0	255.682	142
t 0	255.892	268
i	256.252	539
h 0	256.515	243
t 0	256.525	243
i	256.635	540
h 1	257.187	409
h 0	258.15	475
t 0	258.16	475
i	258.191	543
h 0	258.452	522
t 0	258.462	522
i	259.972	546
t 0	259.994	71
i	261.628	549
h 0	262.239	157
t 0	262.249	157
i	262.568	553
h 0	264.064	64
t 0	264.074	64
h 0	264.329	362
t 0	264.339	362
h 0	264.506	503
t 0	264.516	503
i	264.851	557
i	265.289	558
i	265.531	559
h 0	266.153	482
t 0	266.163	482
h 0	266.397	60
t 0	266.407	60
h 0	266.425	342
t 0	266.435	342
i	267.053	562
i	267.744	564
h 0	267.922	437
t 0	267.932	437
i	268.188	566
h 0	268.51	50
h 0	269.525	551
h 0	270.308	454
t 0	270.318	454
t 0	270.896	489
h 0	271.353	458
t 0	271.363	458
h 0	271.758	90
t 0	271.768	90
i	271.975	572
h 0	272.409	124
t 0	272.419	124
h 0	272.69	376
t 0	272.7	376
h 0	272.813	67
t 0	272.823	67
h 0	272.84	258
t 0	272.85	258
h 0	273.211	455
h 0	273.213	205
t 0	273.223	205
i	273.402	575
i	273.719	576
i	273.863	577
t 0	273.951	496
i	274.099	578
h 0	274.328	549
t 0	274.338	549
i	274.93	580
h 1	275.22	5
t 1	275.23	5
h 0	275.634	532
t 0	275.644	532
h 0	275.931	575
t 0	275.941	575
h 0	276.115	187
t 0	276.125	187
h 0	276.169	112
t 0	276.179	112
i	276.273	582
h 0	276.972	327
t 0	276.982	327
h 0	277.171	18
t 0	277.181	18
i	277.322	585
i	277.674	586
h 0	277.94	307
t 0	277.95	307
h 0	278.073	449
t 0	278.083	449
h 0	278.163	368
h 0	278.598	467
t 0	278.608	467
h 0	278.624	110
t 0	278.634	110
i	280.058	590
t 0	280.726	250
h 0	280.92	366
h 0	281.622	452
h 0	282.702	202
t 0	282.712	202
i	283.619	596
h 0	283.885	285
i	283.923	597
t 0	284.194	104
i	284.208	598
i	285.282	600
h 0	285.715	572
t 0	285.725	572
h 0	286.41	74
t 0	286.42	74
h 0	287.012	272
t 0	287.022	272
i	288.298	606
h 0	289.491	537
t 0	289.501	537
i	289.709	609
i	290.16	610
i	292.086	614
h 0	292.268	576
t 0	292.278	576
h 0	292.515	121
t 0	292.525	121
h 0	293.31	614
t 0	293.32	614
h 0	295.031	512
t 0	295.041	512
h 0	295.377	585
t 0	295.387	585
i	296.791	621
i	297.78	623
h 0	298.258	510
t 0	298.268	510
h 0	298.474	351
t 0	298.484	351
h 0	299.591	254
i	299.595	626
t 0	299.601	254
h 0	300.07	207
t 0	300.081	207
h 1	301.883	348
t 1	301.893	348
h 0	302.462	577
t 0	302.472	577
h 1	302.548	256
t 1	302.558	256
h 0	303.627	352
t 0	303.637	352
i	304.523	635
i	305.86	638
t 0	306.449	558
h 0	307.887	136
i	308.558	644
t 0	308.806	557
i	309.001	645
h 0	311.431	156
h 0	311.521	638
t 0	311.531	638
h 1	312.856	251
t 1	312.866	251
h 0	313.552	543
t 0	313.562	543
i	313.795	654
i	313.986	655
i	314.376	657
t 0	314.559	600
i	314.578	658
h 0	314.715	259
t 0	314.725	259
h 0	315.331	564
t 0	315.341	564
h 0	315.372	578
t 0	315.382	578
h 0	315.387	377
t 0	315.397	377
h 1	315.486	227
t 1	315.496	227
h 0	317.326	597
t 0	317.336	597
i	319.05	666
i	321.47	671
h 0	321.579	409
t 0	321.589	409
i	321.64	672
i	321.765	673
i	322.762	675
h 0	323.554	142
t 0	323.564	142
h 0	323.653	607
t 0	323.672	187
t 0	324.188	671
h 0	325.986	675
t 0	325.996	675
h 0	327.32	522
t 0	327.33	522
h 0	327.414	475
t 0	327.424	475
i	327.93	683
h 0	328.964	64
t 0	328.974	64
i	330.658	688
h 0	331.99	593
h 1	332.182	400
t 0	332.586	562
h 0	333.293	50
t 0	333.303	50
i	333.68	693
i	333.946	694
h 0	334.259	623
t 0	334.269	623
i	335.183	696
i	335.475	697
i	335.643	698
h 0	336.244	586
t 0	336.254	586
h 0	336.297	596
t 0	336.307	596
i	336.396	700
h 0	336.469	205
t 0	336.479	205
h 0	336.557	87
i	337.495	702
h 0	337.534	90
t 0	337.544	90
i	337.783	703
i	338.013	704
h 0	338.914	112
t 0	338.924	112
h 0	338.961	258
t 0	338.971	258
h 0	339.306	551
t 0	339.316	551
h 0	339.809	626
t 0	339.819	626
h 0	340.017	566
t 0	340.027	566
t 0	340.182	362
i	340.739	708
i	340.902	709
h 0	341.284	124
t 0	341.294	124
i	341.301	710
h 0	341.686	454
t 0	341.696	454
h 0	341.702	709
t 0	341.712	709
h 0	342.416	455
t 0	342.426	455
h 0	342.574	655
t 0	342.584	655
i	343.277	713
i	343.681	714
i	344.045	715
t 0	344.335	609
i	344.512	716
h 0	345.056	368
t 0	345.066	368
h 0	345.322	482
t 0	345.332	482
h 0	345.629	612
h 0	345.937	467
t 0	345.947	467
h 0	346.511	710
t 0	346.518	503
t 0	346.521	710
i	346.728	721
h 0	346.943	449
t 0	346.953	449
h 0	347	590
t 0	347.01	590
h 0	347.292	494
h 1	347.831	452
t 1	347.841	452
h 0	348.321	253
t 0	348.892	645
h 0	349.431	202
t 0	349.441	202
i	349.545	725
t 0	349.941	458
t 1	351.058	327
h 0	351.172	366
t 0	351.182	366
i	351.611	729
h 0	351.848	217
i	352.437	733
i	352.566	734
i	352.992	736
i	353.645	738
t 0	353.712	124
i	354.124	739
t 0	355.217	251
t 0	355.967	739
i	356.343	745
h 0	356.509	688
t 0	356.519	688
i	356.694	746
i	357.816	748
i	357.957	749
t 0	358	716
h 0	359.434	666
t 0	359.444	666
i	360.445	753
h 0	363.023	254
t 0	363.033	254
h 0	363.119	348
t 0	363.129	348
i	363.139	759
i	363.335	760
i	363.542	762
h 0	366.608	614
t 0	366.618	614
h 0	367.605	644
t 0	367.615	644
i	367.902	769
h 0	368.161	510
t 0	368.171	510
i	368.613	771
h 0	368.633	702
t 0	368.643	702
t 0	369.5	112
i	369.811	773
h 0	370.848	577
t 0	370.858	577
h 0	371.413	136
t 0	371.423	136
h 0	372.701	352
t 0	372.711	352
i	372.742	778
h 0	373.162	256
t 0	373.172	256
i	374.29	781
i	376.121	784
i	377.982	788
i	379.111	790
h 0	379.238	241
h 0	380.113	673
i	380.121	792
t 0	380.123	673
i	380.546	795
h 0	380.651	543
t 0	380.661	543
i	381.482	798
h 1	381.508	564
t 1	381.518	564
h 0	381.579	109
h 0	381.793	693
t 0	381.803	693
i	382.712	800
h 0	383.035	227
t 0	383.045	227
h 0	383.159	788
t 0	383.169	788
i	384.08	804
h 1	385.047	638
t 1	385.057	638
i	385.752	807
h 0	386.01	377
t 0	386.02	377
h 0	387.427	715
t 0	387.437	715
h 0	388.28	753
t 0	388.29	753
i	388.423	811
i	389.426	813
h 0	390.049	607
t 0	390.059	607
i	390.203	815
h 0	391.276	597
t 0	391.286	597
h 0	391.435	142
t 0	391.445	142
t 0	391.563	256
i	392.162	818
i	392.963	820
i	393.452	823
i	394.373	825
h 0	395.456	440
i	395.5	827
h 1	396.189	522
t 1	396.199	522
h 0	396.358	87
t 0	396.368	87
i	397.508	831
i	397.668	832
h 0	397.725	825
t 0	397.735	825
i	398.013	833
h 0	398.075	50
t 0	398.085	50
i	399.395	835
i	399.669	836
h 0	399.725	205
t 0	399.735	205
h 0	400.021	698
t 0	400.031	698
h 0	401.088	784
t 0	401.098	784
h 0	401.513	748
i	401.515	840
t 0	401.523	748
h 0	401.663	675
t 0	401.673	675
h 0	401.685	193
i	402.344	842
h 0	402.885	832
t 0	402.895	832
i	403.423	844
h 0	403.584	623
t 0	403.594	623
t 0	404.616	792
h 0	405.042	389
h 0	405.081	258
t 0	405.091	258
h 0	406.929	494
t 0	406.939	494
h 0	407.525	823
t 0	407.535	823
h 0	407.933	234
h 0	409.012	655
t 0	409.022	655
h 0	409.087	551
t 0	409.097	551
i	409.244	854
i	409.548	855
h 0	409.649	253
t 0	409.659	253
h 0	411.094	612
t 0	411.104	612
h 0	411.246	396
h 0	411.518	626
t 0	411.528	626
h 0	411.561	709
t 0	411.571	709
i	411.88	859
h 0	411.949	368
t 0	411.959	368
i	412.048	860
i	412.187	861
h 0	413.064	454
t 0	413.074	454
h 0	413.104	729
t 0	413.114	729
i	413.191	863
h 0	413.277	467
t 0	413.287	467
i	413.556	864
h 0	414.04	452
t 0	414.05	452
h 0	414.103	727
t 0	414.578	721
t 0	414.612	566
h 0	415.813	449
t 0	415.823	449
h 0	416.159	202
t 0	416.169	202
i	416.213	869
h 0	416.724	590
t 0	416.734	590
i	417.118	871
i	417.255	872
t 0	418.667	586
h 0	419.6	217
t 0	419.61	217
i	419.614	876
t 0	420.391	876
h 0	420.612	175
i	420.96	879
t 0	421.593	377
i	422.988	883
h 0	422.991	778
t 0	423.001	778
h 0	424.092	793
i	424.17	885
i	424.477	887
i	424.699	889
t 0	424.844	258
t 0	425.04	202
i	427.726	895
h 0	428.128	869
t 0	428.138	869
h 0	429.808	859
t 0	429.818	859
i	430.502	899
h 0	430.994	666
t 0	431.004	666
i	433.687	906
h 0	434.939	136
t 0	434.949	136
h 0	435.138	820
t 0	435.148	820
i	435.607	909
h 0	436.19	813
t 0	436.2	813
h 0	437.136	804
t 0	437.146	804
h 1	437.781	643
h 0	438.62	795
t 0	438.63	795
h 0	439.068	644
t 0	439.078	644
h 0	439.234	577
t 0	439.244	577
h 0	439.293	801
h 1	439.906	614
t 1	439.916	614
i	440.126	915
h 0	440.726	807
t 0	440.736	807
i	441.444	917
i	443.685	922
i	443.882	923
h 0	445.066	798
t 0	445.076	798
i	445.191	926
i	445.373	927
i	446.646	929
h 0	446.867	844
t 0	446.877	844
t 0	447	790
h 0	447.684	564
t 0	447.694	564
h 0	447.751	543
t 0	447.761	543
t 0	448.077	800
i	448.348	932
h 0	449.623	241
t 0	449.633	241
i	449.785	935
t 0	450.72	909
h 1	450.94	109
t 1	450.95	109
i	450.987	937
i	454.955	945
i	455.371	947
h 0	455.449	864
t 0	455.459	864
i	455.796	948
h 1	456.444	607
t 1	456.454	607
t 0	456.476	449
t 0	456.868	818
i	457.854	952
i	458.882	955
h 1	459.317	142
t 1	459.327	142
h 0	460.235	833
t 0	460.245	833
h 0	460.269	753
t 0	460.279	753
h 0	461.094	676
i	461.542	960
h 0	461.885	234
t 0	461.895	234
i	461.976	961
h 0	462.858	50
t 0	462.868	50
h 0	463.539	868
h 0	465.216	440
t 0	465.226	440
t 1	465.236	597
i	465.269	967
i	465.606	968
t 0	465.887	715
i	466.051	969
i	466.387	971
h 0	466.565	494
t 0	466.575	494
i	467.225	973
i	467.405	974
i	467.545	975
h 0	467.79	973
t 0	467.8	973
i	469.189	979
h 0	469.519	832
t 0	469.529	832
i	469.665	980
h 0	470.648	873
h 0	470.977	253
t 0	470.987	253
h 0	470.996	698
t 0	471.006	698
i	471.518	984
h 0	471.652	748
t 0	471.662	748
i	471.904	985
h 0	472.536	960
t 0	472.546	960
h 1	472.91	623
t 1	472.92	623
h 0	474.093	396
t 0	474.103	396
h 0	474.171	860
t 0	474.181	860
i	474.278	989
t 0	474.378	952
i	475.221	991
i	476.415	993
h 0	476.558	612
t 0	476.568	612
i	476.89	995
i	477.732	997
i	477.853	998
i	478.279	999
h 0	478.667	947
t 0	478.677	947
h 0	478.868	551
t 0	478.878	551
h 0	479.063	989
t 0	479.073	989
i	479.52	1001
i	479.812	1002
i	480.035	1003
t 0	480.24	917
h 0	480.616	467
t 0	480.626	467
h 0	480.948	929
t 0	480.958	929
h 0	480.99	175
t 0	481	175
i	481.649	1006
i	483.025	1009
h 0	483.227	626
t 0	483.237	626
h 0	483.607	837
h 0	483.756	906
t 0	483.766	906
i	484.9	1012
i	485.187	1013
h 0	485.566	871
t 0	485.576	871
i	485.624	1014
h 0	485.766	729
t 0	485.776	729
i	485.872	1015
h 0	485.891	740
h 0	486.192	1006
t 0	486.202	1006
h 0	486.449	590
t 0	486.459	590
h 0	487.198	793
t 0	487.208	793
h 0	487.351	217
t 0	487.361	217
i	487.79	1019
i	487.981	1020
i	488.203	1021
h 0	488.312	717
i	488.424	1022
i	488.67	1024
h 0	488.71	778
t 0	488.72	778
h 0	488.858	432
i	489.074	1025
h 0	489.462	830
h 0	489.607	945
t 0	489.617	945
i	490.917	1028
i	493.114	1031
h 0	494.731	859
t 0	494.741	859
h 0	494.942	922
i	494.95	1034
t 0	494.952	922
i	495.129	1035
i	495.254	1036
h 0	499.807	991
t 0	499.817	991
i	500.464	1044
h 0	501.283	975
t 0	501.293	975
t 0	502.173	614
i	502.428	1047
h 0	502.553	666
t 0	502.563	666
i	502.891	1048
t 0	503.256	467
h 0	504.575	643
i	504.582	1051
t 0	504.585	643
t 0	504.6	969
h 1	504.94	421
h 0	505.423	935
t 0	505.433	935
i	505.764	1053
i	506.004	1054
i	506.126	1055
h 0	506.34	918
h 0	506.488	820
t 0	506.498	820
h 0	506.57	1044
t 0	506.58	1044
h 0	507.619	577
t 0	507.629	577
i	507.94	1058
i	508.21	1059
h 0	509.378	795
t 0	509.388	795
t 0	510.504	813
i	510.512	1063
h 0	510.531	644
t 0	510.541	644
i	510.826	1064
h 0	511.035	997
t 0	511.045	997
t 0	511.046	961
i	511.793	1067
h 0	512.938	1015
t 0	512.948	1015
i	513.124	1069
h 0	513.458	804
t 0	513.468	804
t 0	513.485	948
h 0	513.861	564
t 0	513.871	564
i	514.121	1071
i	514.568	1072
h 1	515.837	234
t 1	515.847	234
h 1	516.125	807
t 1	516.135	807
h 0	518.007	1020
t 0	518.017	1020
h 0	518.614	676
t 0	518.624	676
t 0	518.698	142
i	519.04	1079
i	519.841	1081
i	520.09	1083
i	520.225	1084
i	522.073	1087
h 0	522.84	607
t 0	522.85	607
t 0	524.337	995
i	525.793	1094
i	525.966	1095
i	526.143	1096
h 0	526.201	494
t 0	526.211	494
t 0	526.342	1047
i	526.528	1097
h 0	526.972	868
t 0	526.982	868
h 0	527.641	50
t 0	527.651	50
i	528.6	1101
t 1	529.676	626
i	531.202	1107
h 0	531.269	684
i	531.457	1108
i	531.865	1109
h 0	532.258	753
t 0	532.268	753
h 0	532.305	253
t 0	532.315	253
t 0	532.617	864
i	533.494	1112
h 0	533.712	1064
t 0	533.722	1064
h 0	533.995	904
h 0	534.177	882
i	534.213	1115
i	534.53	1116
i	534.762	1117
t 0	535.661	833
t 0	535.771	1069
i	535.869	1119
h 0	536.152	832
t 0	536.162	832
h 0	536.94	396
t 0	536.95	396
h 0	537.122	973
t 0	537.132	973
t 0	537.537	1071
h 0	537.808	1013
t 0	537.818	1013
i	537.984	1122
t 0	538.588	1107
i	539.77	1125
i	540.009	1127
h 0	540.135	1092
h 0	540.857	1035
t 0	540.867	1035
i	541.222	1130
h 0	541.369	175
t 0	541.379	175
i	541.507	1131
h 1	541.513	873
t 1	541.523	873
i	541.808	1132
h 1	541.971	698
t 1	541.981	698
h 1	542.023	612
t 1	542.033	612
i	542.067	1133
h 0	542.66	860
t 0	542.67	860
h 0	542.676	960
t 0	542.686	960
h 0	543.105	1087
t 0	543.115	1087
i	545.006	1137
h 0	546.363	998
t 0	546.373	998
h 0	548.649	551
t 0	548.659	551
t 0	548.867	644
h 0	549.001	1053
t 0	549.011	1053
h 0	549.012	989
t 0	549.022	989
h 0	549.04	1076
h 0	549.298	1108
t 0	549.308	1108
i	549.705	1144
h 0	549.73	886
i	550.012	1145
h 0	550.304	793
t 0	550.314	793
i	550.885	1147
h 0	550.909	821
h 0	551.718	432
t 0	551.728	432
h 0	552.15	945
t 0	552.16	945
i	552.185	1150
i	552.656	1151
h 0	552.867	1116
t 0	552.877	1116
h 0	553.541	1006
t 0	553.551	1006
i	553.758	1154
t 0	553.965	1122
i	554.049	1155
i	554.749	1157
i	555.185	1158
h 0	555.431	1081
t 0	555.441	1081
i	555.544	1159
i	555.803	1160
h 0	556.173	590
t 0	556.183	590
i	556.223	1161
h 0	556.321	1036
t 0	556.331	1036
i	556.485	1162
h 0	556.514	717
t 0	556.524	717
h 0	557.148	929
t 0	557.158	929
i	557.755	1166
h 0	558.363	982
i	558.898	1168
h 0	559.589	1084
t 0	559.599	1084
i	559.976	1170
i	561.694	1173
t 0	562	1151
h 0	564.445	1055
t 0	564.455	1055
h 0	565.772	421
t 0	565.782	421
i	565.852	1181
i	566.173	1182
h 0	566.258	975
t 0	566.268	975
i	567.592	1185
t 0	568.154	590
i	569.719	1190
h 0	569.789	234
t 0	569.799	234
h 0	571.801	991
t 0	571.811	991
i	572.629	1195
i	572.926	1196
h 0	573.047	1168
i	573.055	1197
t 0	573.057	1168
h 0	573.081	1079
t 0	573.091	1079
i	573.462	1198
h 0	574.931	1149
i	574.943	1202
h 0	576.005	577
t 0	576.015	577
h 0	576.135	676
t 0	576.145	676
h 0	577.838	820
t 0	577.848	820
i	577.973	1208
h 0	578.487	935
t 0	578.497	935
h 0	579.472	1129
h 0	580.037	564
t 0	580.047	564
h 0	580.083	1059
t 0	580.093	1059
i	580.334	1212
i	580.731	1213
i	580.904	1214
h 0	581.033	1125
t 0	581.043	1125
h 0	581.336	1117
t 0	581.346	1117
h 0	581.564	802
h 0	581.813	1126
i	582.133	1217
i	582.275	1218
